type,category,tw_word,cn_word
同實異名,政治＆法律,聽證會/公聽會,聽證會
同實異名,政治＆法律,竊盜案,盜竊案 
同實異名,政治＆法律,鑽漏洞,鑽空子
同名異實,政治＆法律,上訴,上訴
同名異實,政治＆法律,下半旗/降半旗,下半旗/降半旗
同名異實,政治＆法律,小兩會,小兩會
同名異實,政治＆法律,分管,分管
同名異實,政治＆法律,市鎮,市鎮
同名異實,政治＆法律,民主人士,民主人士
同名異實,政治＆法律,民主革命,民主革命
同名異實,政治＆法律,民事責任,民事責任
同名異實,政治＆法律,身分權,身份權
同名異實,政治＆法律,政工,政工
同名異實,政治＆法律,政審,政審
同名異實,政治＆法律,跑票,跑票
同名異實,政治＆法律,群眾路線,羣衆路線
同名異實,政治＆法律,監理所,監理所
同名異實,政治＆法律,駐外使節,駐外使節
同名異實,政治＆法律,臨檢,臨檢
同名異實,政治＆法律,藍軍,藍軍
同名異實,政治＆法律,蹲牛棚,蹲牛棚
同名異實,政治＆法律,繼承法,繼承法
同名異實,政治＆法律,黨工,黨工
臺灣特有,政治＆法律,中間選民,
臺灣特有,政治＆法律,互選,
臺灣特有,政治＆法律,內亂罪,
臺灣特有,政治＆法律,公地放領,
臺灣特有,政治＆法律,公部門/公共部門,
臺灣特有,政治＆法律,公證結婚,
臺灣特有,政治＆法律,切結,
臺灣特有,政治＆法律,切結書,
臺灣特有,政治＆法律,少年感化院,
臺灣特有,政治＆法律,少年輔育院,
臺灣特有,政治＆法律,少年觀護所,
臺灣特有,政治＆法律,日據時代,
臺灣特有,政治＆法律,主計處,
臺灣特有,政治＆法律,冬防,
臺灣特有,政治＆法律,失風,
臺灣特有,政治＆法律,市公所,
臺灣特有,政治＆法律,民代/民意代表,
臺灣特有,政治＆法律,犯行,
臺灣特有,政治＆法律,立委/立法委員,
臺灣特有,政治＆法律,交保候傳,
臺灣特有,政治＆法律,共識制,
臺灣特有,政治＆法律,地檢署/地方法院檢察署,
臺灣特有,政治＆法律,存證信函,
臺灣特有,政治＆法律,收容人,
臺灣特有,政治＆法律,行政立法/委任立法,
臺灣特有,政治＆法律,助選,
臺灣特有,政治＆法律,助講,
臺灣特有,政治＆法律,巡佐,
臺灣特有,政治＆法律,戒護,
臺灣特有,政治＆法律,抗告,
臺灣特有,政治＆法律,更生人,
臺灣特有,政治＆法律,更生保護,
臺灣特有,政治＆法律,更生教育,
臺灣特有,政治＆法律,走路工,
臺灣特有,政治＆法律,併科,
臺灣特有,政治＆法律,具保,
臺灣特有,政治＆法律,固票,
臺灣特有,政治＆法律,官等,
臺灣特有,政治＆法律,治平專案,
臺灣特有,政治＆法律,泛綠,
臺灣特有,政治＆法律,泛藍,
臺灣特有,政治＆法律,金光黨,
臺灣特有,政治＆法律,非行少年,
臺灣特有,政治＆法律,非常上訴,
臺灣特有,政治＆法律,亮票,
同名異實,政治＆法律,保安大隊,
臺灣特有,政治＆法律,保警/保安員警,
臺灣特有,政治＆法律,保護令/民事保護令,
臺灣特有,政治＆法律,拜票,
臺灣特有,政治＆法律,按鈴申告,
臺灣特有,政治＆法律,政務官,
臺灣特有,政治＆法律,春安工作,
臺灣特有,政治＆法律,派令/人事派令,
臺灣特有,政治＆法律,凍省/精省/廢省,
臺灣特有,政治＆法律,凍蒜,
臺灣特有,政治＆法律,恐龍法官,
臺灣特有,政治＆法律,書記官,
臺灣特有,政治＆法律,書記官長,
臺灣特有,政治＆法律,海基會,
臺灣特有,政治＆法律,特任,
臺灣特有,政治＆法律,特別行政區,
臺灣特有,政治＆法律,荐任/薦任,
臺灣特有,政治＆法律,送辦,
臺灣特有,政治＆法律,配票,
臺灣特有,政治＆法律,配票單,
臺灣特有,政治＆法律,假投票,
臺灣特有,政治＆法律,假決議,
臺灣特有,政治＆法律,做票,
臺灣特有,政治＆法律,偵防,
臺灣特有,政治＆法律,圈投,
臺灣特有,政治＆法律,圈選,
臺灣特有,政治＆法律,基本盤,
臺灣特有,政治＆法律,情治,
臺灣特有,政治＆法律,教誨師,
臺灣特有,政治＆法律,棄保效應,
臺灣特有,政治＆法律,票倉,
臺灣特有,政治＆法律,票源,
臺灣特有,政治＆法律,販安毒,
臺灣特有,政治＆法律,勞基法/勞動基準法,
臺灣特有,政治＆法律,掣據,
臺灣特有,政治＆法律,換軌,
臺灣特有,政治＆法律,港警,
臺灣特有,政治＆法律,無黨籍,
臺灣特有,政治＆法律,虛級化,
臺灣特有,政治＆法律,買票,
臺灣特有,政治＆法律,飭回,
臺灣特有,政治＆法律,搜索票,
臺灣特有,政治＆法律,搶嫌,
臺灣特有,政治＆法律,綁樁,
臺灣特有,政治＆法律,義警/義勇警察,
臺灣特有,政治＆法律,落後國家/未開發國家,
臺灣特有,政治＆法律,對造,
臺灣特有,政治＆法律,管收,
臺灣特有,政治＆法律,綠軍,
臺灣特有,政治＆法律,綠營,
臺灣特有,政治＆法律,輔選,
臺灣特有,政治＆法律,領務組,
臺灣特有,政治＆法律,複決,
臺灣特有,政治＆法律,複決權,
臺灣特有,政治＆法律,論告,
臺灣特有,政治＆法律,質詢秀,
臺灣特有,政治＆法律,褫奪公權,
臺灣特有,政治＆法律,選務,
臺灣特有,政治＆法律,選情,
臺灣特有,政治＆法律,選罷法,
臺灣特有,政治＆法律,選戰,
臺灣特有,政治＆法律,選舉秀,
臺灣特有,政治＆法律,選舉蟑螂,
臺灣特有,政治＆法律,檢調,
臺灣特有,政治＆法律,聲押,
臺灣特有,政治＆法律,謝票,
臺灣特有,政治＆法律,藍營,
臺灣特有,政治＆法律,闖空門,
臺灣特有,政治＆法律,藥頭,
臺灣特有,政治＆法律,黨鞭,
臺灣特有,政治＆法律,鐵票,
臺灣特有,政治＆法律,鐵票區,
臺灣特有,政治＆法律,竊嫌,
臺灣特有,政治＆法律,觀選,
臺灣特有,政治＆法律,觀護人,
大陸特有,政治＆法律,,一票式
大陸特有,政治＆法律,,一窗式
大陸特有,政治＆法律,,二進宮
大陸特有,政治＆法律,,人民法院
大陸特有,政治＆法律,,人民政府
大陸特有,政治＆法律,,民警/人民警察
大陸特有,政治＆法律,,兒童團
大陸特有,政治＆法律,,入常
大陸特有,政治＆法律,,三個代表
大陸特有,政治＆法律,,三違一堵
大陸特有,政治＆法律,,上層建築
大陸特有,政治＆法律,,上線
大陸特有,政治＆法律,,上訪
大陸特有,政治＆法律,,下訪
大陸特有,政治＆法律,,土政策
大陸特有,政治＆法律,,大蓋帽
大陸特有,政治＆法律,,工作訪問
大陸特有,政治＆法律,,幹警
大陸特有,政治＆法律,,飛地
大陸特有,政治＆法律,,不管部長
大陸特有,政治＆法律,,公安
大陸特有,政治＆法律,,公權
大陸特有,政治＆法律,,公權私用
大陸特有,政治＆法律,,公檢法
大陸特有,政治＆法律,,雙普選
大陸特有,政治＆法律,,雙規
大陸特有,政治＆法律,,反扒
大陸特有,政治＆法律,,反革命
大陸特有,政治＆法律,,水法
大陸特有,政治＆法律,,水炮車
大陸特有,政治＆法律,,片兒警
大陸特有,政治＆法律,,車匪路霸
大陸特有,政治＆法律,,出臺
大陸特有,政治＆法律,,出警
大陸特有,政治＆法律,,務虛
大陸特有,政治＆法律,,務實
大陸特有,政治＆法律,,去行政化
大陸特有,政治＆法律,,發現權
大陸特有,政治＆法律,,外辦
大陸特有,政治＆法律,,打私
大陸特有,政治＆法律,,打拐
大陸特有,政治＆法律,,打假
大陸特有,政治＆法律,,民主黨派
大陸特有,政治＆法律,,集中制/民主集中制
大陸特有,政治＆法律,,民族區域自治
大陸特有,政治＆法律,,民轉刑
大陸特有,政治＆法律,,白區
大陸特有,政治＆法律,,長官意志
大陸特有,政治＆法律,,企業法人
大陸特有,政治＆法律,,夥犯
大陸特有,政治＆法律,,共青團/中國共產主義青年團
大陸特有,政治＆法律,,刑拘/刑事拘留
大陸特有,政治＆法律,,團伙
大陸特有,政治＆法律,,地級市
大陸特有,政治＆法律,,收支兩條線
大陸特有,政治＆法律,,死緩
大陸特有,政治＆法律,,灰色消費
大陸特有,政治＆法律,,網警/網絡警察
大陸特有,政治＆法律,,自主知識產權/自有知識產權
大陸特有,政治＆法律,,自治區
大陸特有,政治＆法律,,自治州
大陸特有,政治＆法律,,自治縣
大陸特有,政治＆法律,,行署/行政公署
大陸特有,政治＆法律,,行政拘留
大陸特有,政治＆法律,,串案
大陸特有,政治＆法律,,劫道
大陸特有,政治＆法律,,勞動法
大陸特有,政治＆法律,,勞改/勞動改造
大陸特有,政治＆法律,,勞教/勞動教養
大陸特有,政治＆法律,,告地狀
大陸特有,政治＆法律,,告破
大陸特有,政治＆法律,,崗卡
大陸特有,政治＆法律,,抄老窩
大陸特有,政治＆法律,,抗訴
大陸特有,政治＆法律,,改好率
大陸特有,政治＆法律,,改革開放
大陸特有,政治＆法律,,防特
大陸特有,政治＆法律,,淨身出戶
大陸特有,政治＆法律,,單位犯罪
大陸特有,政治＆法律,,單極
大陸特有,政治＆法律,,取保候審
大陸特有,政治＆法律,,國資行
大陸特有,政治＆法律,,官倒
大陸特有,政治＆法律,,性賠償
大陸特有,政治＆法律,,總參/總參謀部
大陸特有,政治＆法律,,總路線
大陸特有,政治＆法律,,治保
大陸特有,政治＆法律,,治假
大陸特有,政治＆法律,,治爆緝槍
大陸特有,政治＆法律,,經偵
大陸特有,政治＆法律,,表決稿
大陸特有,政治＆法律,,保安線
大陸特有,政治＆法律,,保廉
大陸特有,政治＆法律,,信訪
大陸特有,政治＆法律,,城管
大陸特有,政治＆法律,,掛黃牌
大陸特有,政治＆法律,,指導性計劃
大陸特有,政治＆法律,,政府行爲
大陸特有,政治＆法律,,毒案
大陸特有,政治＆法律,,流竄犯
大陸特有,政治＆法律,,省區
大陸特有,政治＆法律,,省級
大陸特有,政治＆法律,,專區
大陸特有,政治＆法律,,揹包黨
大陸特有,政治＆法律,,述廉
大陸特有,政治＆法律,,郊縣
大陸特有,政治＆法律,,重複訪
大陸特有,政治＆法律,,首問制
大陸特有,政治＆法律,,乘警
大陸特有,政治＆法律,,黨八股
大陸特有,政治＆法律,,黨票
大陸特有,政治＆法律,,息訴
大陸特有,政治＆法律,,海峽西岸
大陸特有,政治＆法律,,涉黑團伙
大陸特有,政治＆法律,,特警/特種警察
大陸特有,政治＆法律,,特首
大陸特有,政治＆法律,,選民證
大陸特有,政治＆法律,,排污權
大陸特有,政治＆法律,,排摸/摸排
大陸特有,政治＆法律,,接警
大陸特有,政治＆法律,,接訪
大陸特有,政治＆法律,,總書記/第一書記
大陸特有,政治＆法律,,部委
大陸特有,政治＆法律,,部標
大陸特有,政治＆法律,,菜籃子工程
大陸特有,政治＆法律,,跑官
大陸特有,政治＆法律,,跑面
大陸特有,政治＆法律,,集鎮
大陸特有,政治＆法律,,黑戶
大陸特有,政治＆法律,,黑色收入
大陸特有,政治＆法律,,黑磚場/黑磚窯
大陸特有,政治＆法律,,黑窩
大陸特有,政治＆法律,,黑線
大陸特有,政治＆法律,,塞腰包
大陸特有,政治＆法律,,搜查證
大陸特有,政治＆法律,,新區
大陸特有,政治＆法律,,禁液令
大陸特有,政治＆法律,,禁塑
大陸特有,政治＆法律,,羣言堂
大陸特有,政治＆法律,,羣訪
大陸特有,政治＆法律,,逼供信
大陸特有,政治＆法律,,隔離審查
大陸特有,政治＆法律,,零口供
大陸特有,政治＆法律,,管卡壓
大陸特有,政治＆法律,,管教所
大陸特有,政治＆法律,,踩窩子
大陸特有,政治＆法律,,醉駕
大陸特有,政治＆法律,,蹲守
大陸特有,政治＆法律,,蹲坑
大陸特有,政治＆法律,,蹲點
大陸特有,政治＆法律,,警司
大陸特有,政治＆法律,,警種
大陸特有,政治＆法律,,警監
大陸特有,政治＆法律,,警銜
大陸特有,政治＆法律,,書記員
大陸特有,政治＆法律,,傾斜政策
大陸特有,政治＆法律,,縣級市
大陸特有,政治＆法律,,婦聯/婦女聯合會
大陸特有,政治＆法律,,掃黃打非
大陸特有,政治＆法律,,換屆
大陸特有,政治＆法律,,檢控
大陸特有,政治＆法律,,檢察院/人民檢察院
大陸特有,政治＆法律,,現案
大陸特有,政治＆法律,,監外執行
大陸特有,政治＆法律,,監督崗
大陸特有,政治＆法律,,簡政放權
大陸特有,政治＆法律,,紅區/蘇區
大陸特有,政治＆法律,,紅頭文件
大陸特有,政治＆法律,,紅歌/紅色歌曲
大陸特有,政治＆法律,,紀委
大陸特有,政治＆法律,,組織上
大陸特有,政治＆法律,,組織生活
大陸特有,政治＆法律,,組織關係
大陸特有,政治＆法律,,組織性
大陸特有,政治＆法律,,絕賣
大陸特有,政治＆法律,,綜合治理
大陸特有,政治＆法律,,罰沒
大陸特有,政治＆法律,,罰沒款
大陸特有,政治＆法律,,肅反
大陸特有,政治＆法律,,肅毒戰
大陸特有,政治＆法律,,計劃單列市
大陸特有,政治＆法律,,認崗定責/領崗定責
大陸特有,政治＆法律,,講師團
大陸特有,政治＆法律,,評幹
大陸特有,政治＆法律,,負案
大陸特有,政治＆法律,,轉幹
大陸特有,政治＆法律,,轉關係
大陸特有,政治＆法律,,釘子崗
大陸特有,政治＆法律,,釣魚執法
大陸特有,政治＆法律,,領導班子
大陸特有,政治＆法律,,騎劫
大陸特有,政治＆法律,,騙匯
大陸特有,政治＆法律,,少管所/少年犯管教所
大陸特有,政治＆法律,,工讀學校
大陸特有,政治＆法律,,人大代表
大陸特有,政治＆法律,,兩會
大陸特有,政治＆法律,,八六三計劃
大陸特有,政治＆法律,,剝奪政治權利
大陸特有,政治＆法律,,四套班子
大陸特有,政治＆法律,,國務委員
大陸特有,政治＆法律,,大案要案
大陸特有,政治＆法律,,打扒
大陸特有,政治＆法律,,控罪
大陸特有,政治＆法律,,政治面目/政治面貌
大陸特有,政治＆法律,,政務公開
大陸特有,政治＆法律,,粉友
大陸特有,政治＆法律,,經警
大陸特有,政治＆法律,,查堵
大陸特有,政治＆法律,,党支書
大陸特有,政治＆法律,,高級幹部
大陸特有,政治＆法律,,黨校
大陸特有,政治＆法律,,間諜門
大陸特有,政治＆法律,,製假分子
大陸特有,政治＆法律,,造假分子
大陸特有,政治＆法律,,和平共處五項原則
大陸特有,政治＆法律,,突審
大陸特有,政治＆法律,,海協會
大陸特有,政治＆法律,,銀政
大陸特有,政治＆法律,,硬槓槓
大陸特有,政治＆法律,,端老窩
大陸特有,政治＆法律,,管片
大陸特有,政治＆法律,,戴官帽子
大陸特有,政治＆法律,,非企業法人
同實異名,國防軍事,士官長,軍士長
同實異名,國防軍事,巡航飛彈/巡弋飛彈,巡航飛彈 
同實異名,國防軍事,來復槍/來福槍,來複槍
同實異名,國防軍事,洲際導彈/洲際飛彈,洲際導彈 
同實異名,國防軍事,核子試爆,核試驗
同實異名,國防軍事,核子戰爭,核戰爭
同實異名,國防軍事,核潛艇/核子潛艇,核潛艇 
同實異名,國防軍事,閃電戰,閃電戰/閃擊戰
同實異名,國防軍事,高科技戰爭,高科技戰爭/高技術戰爭
同實異名,國防軍事,補給船/補給艦/運補船,補給船/補給艦/運補船/供應艦
